iter,type,batch_size,num_tokens,max_seq_len,t_start_ms,t_end_ms,duration_ms
534,prefill,48,8192,267,52784.946,52797.25,12.304
535,prefill,43,8192,273,52810.21,52822.026,11.816
536,decode,113,120,280,53124.59,53125.347,0.757
537,decode,91,96,281,53457.567,53458.237,0.67
538,decode,72,72,282,53469.426,53469.993,0.567
539,decode,61,64,283,53479.391,53479.919,0.529
540,decode,45,48,284,53491.899,53492.359,0.46
541,prefill,45,8192,294,53508.078,53520.132,12.054
542,prefill,38,8192,253,53531.798,53543.56,11.761
543,decode,113,120,295,53849.184,53849.933,0.749
544,decode,91,96,296,54181.876,54182.514,0.638
545,decode,69,72,289,54195.976,54196.524,0.547
546,decode,48,48,290,54205.903,54206.355,0.452
547,decode,39,40,291,54216.123,54216.543,0.42
548,decode,32,32,292,54226.366,54226.77,0.404
549,prefill,45,8192,267,54244.511,54256.395,11.883
550,prefill,39,8192,272,54268.698,54280.498,11.8
551,decode,96,96,293,54584.016,54584.694,0.678
552,decode,83,88,294,54917.099,54917.718,0.62
553,decode,64,64,295,54928.415,54928.947,0.532
554,decode,54,56,296,54939.145,54939.632,0.487
555,decode,43,48,297,54950.462,54950.928,0.466
556,prefill,50,8192,273,54968.541,54980.762,12.221
557,prefill,38,8192,282,54993.536,55005.427,11.891
558,decode,116,120,298,55311.107,55311.872,0.766
559,decode,94,96,299,55643.93,55644.581,0.65
560,decode,79,80,274,55654.733,55655.331,0.598
561,decode,60,64,275,55665.805,55666.322,0.517
562,decode,45,48,276,55677.293,55677.757,0.464
563,decode,33,40,276,55687.905,55688.331,0.426
564,prefill,57,8192,267,55707.112,55719.256,12.144
565,prefill,40,8192,256,55731.342,55743.19,11.848
566,decode,112,112,277,56046.401,56047.141,0.739
567,decode,88,88,278,56377.733,56378.367,0.634
568,decode,68,72,279,56390.255,56390.815,0.56
569,decode,51,56,280,56400.855,56401.336,0.481
570,decode,46,48,281,56411.222,56411.67,0.448
571,decode,33,40,275,56422.812,56423.23,0.419
572,prefill,65,8192,259,56442.65,56454.766,12.116
573,prefill,43,8192,244,56467.083,56478.931,11.848
574,decode,131,136,276,56785.822,56786.686,0.864
575,decode,118,120,277,57115.465,57116.22,0.755
576,decode,91,96,275,57132.843,57133.49,0.647
577,decode,70,72,276,57143.847,57144.392,0.545
578,decode,59,64,277,57154.694,57155.227,0.533
579,prefill,56,8192,263,57174.26,57186.444,12.184
580,prefill,44,8192,254,57200.192,57212.177,11.985
581,decode,141,144,264,57518.252,57519.116,0.864
582,decode,129,136,265,57850.506,57851.322,0.815
583,decode,98,104,264,57869.183,57869.87,0.687
584,decode,77,80,265,57884.27,57884.861,0.591
585,decode,59,64,266,57895.917,57896.452,0.536
586,prefill,59,8192,265,57916.454,57928.433,11.979
587,prefill,45,8192,217,57941.988,57953.877,11.89
588,decode,142,144,267,58257.435,58258.296,0.861
589,decode,125,128,268,58590.039,58590.816,0.776
590,decode,99,104,269,58608.299,58608.981,0.682
591,decode,82,88,270,58619.511,58620.137,0.626
592,decode,67,72,271,58631.054,58631.599,0.546
593,prefill,46,8192,250,58649.392,58661.474,12.081
594,prefill,43,8192,254,58675.28,58687.182,11.902
595,decode,136,136,272,58989.148,58989.966,0.817
596,decode,121,128,273,59324.38,59325.187,0.807
597,decode,102,104,274,59340.332,59341.056,0.723
598,decode,88,88,275,59351.948,59352.55,0.602
599,decode,70,72,276,59364.613,59365.175,0.562
600,prefill,52,8192,264,59383.453,59395.842,12.389
601,prefill,43,8192,263,59410.735,59422.72,11.985
602,decode,151,152,277,59726.265,59727.17,0.904
603,decode,124,128,276,60058.058,60058.834,0.776
604,decode,106,112,277,60077.146,60077.862,0.716
605,decode,93,96,278,60087.596,60088.242,0.646
606,decode,84,88,279,60099.986,60100.587,0.601
607,prefill,57,8192,257,60120.96,60133.201,12.241
608,prefill,44,8192,252,60147.668,60159.652,11.984
609,decode,171,171,280,60466.316,60478.08,11.764
610,decode,148,152,281,60797.992,60798.877,0.885
611,decode,118,120,282,60819.156,60819.898,0.742
612,decode,100,104,271,60832.584,60833.256,0.671
613,decode,83,88,268,60845.249,60845.858,0.61
614,prefill,43,8192,267,60862.572,60874.641,12.069
615,prefill,44,8192,276,60888.389,60900.326,11.937
616,decode,151,152,277,61206.435,61207.356,0.922
617,decode,132,136,278,61540.492,61541.332,0.84
618,decode,109,112,279,61561.595,61562.319,0.724
619,decode,88,88,280,61575.044,61575.648,0.605
620,decode,75,80,281,61586.956,61587.535,0.579
621,decode,60,64,279,61598.964,61599.475,0.511
622,prefill,44,8192,263,61616.237,61628.604,12.366
623,prefill,36,8192,262,61640.651,61652.521,11.87
624,decode,122,128,280,61960.19,61961.068,0.878
625,decode,107,112,281,62291.14,62291.888,0.748
626,decode,83,88,282,62304.805,62305.432,0.627
627,decode,66,72,283,62315.99,62316.532,0.542
628,decode,54,56,284,62327.552,62328.051,0.5
629,decode,43,48,285,62339.086,62339.54,0.454
630,prefill,47,8192,270,62357.196,62369.531,12.335
631,prefill,41,8192,277,62382.685,62394.783,12.098
632,decode,117,120,286,62699.564,62700.334,0.77
633,decode,95,96,281,63032.592,63033.29,0.697
634,decode,85,88,282,63045.316,63045.934,0.618
635,decode,64,64,283,63056.915,63057.432,0.516
636,decode,49,56,284,63068.643,63069.139,0.496
637,decode,38,40,285,63079.132,63079.551,0.419
638,prefill,47,8192,272,63096.521,63108.898,12.378
639,prefill,38,8192,266,63121.507,63133.436,11.93
640,decode,114,120,286,63437.361,63438.168,0.807
641,decode,98,104,287,63770.903,63771.574,0.67
642,decode,81,88,288,63783.475,63784.1,0.625
643,decode,62,64,287,63795.035,63795.547,0.512
644,decode,51,56,288,63805.98,63806.465,0.484
645,prefill,62,8192,260,63827.256,63839.423,12.168
646,prefill,41,8192,231,63852.721,63864.709,11.988
647,decode,136,136,289,64172.398,64173.469,1.072
648,decode,119,120,290,64503.474,64504.218,0.745
649,decode,103,104,274,64521.11,64521.788,0.678
650,decode,90,96,275,64532.392,64533.046,0.654
651,decode,74,80,276,64545.156,64545.729,0.573
652,decode,65,72,269,64556.416,64556.966,0.55
653,prefill,45,8192,278,64575.259,64587.541,12.282
654,prefill,36,8192,266,64600.017,64611.933,11.917
655,decode,125,128,279,64918.398,64919.199,0.8
656,decode,109,112,280,65253.87,65254.573,0.703
657,decode,94,96,281,65266.051,65266.68,0.629
658,decode,87,88,282,65277.824,65278.722,0.899
659,decode,69,72,283,65291.699,65292.423,0.724
660,decode,47,48,284,65304.959,65305.54,0.581
661,prefill,54,8192,264,65323.229,65336.868,13.638
662,prefill,43,8192,252,65352.994,65367.507,14.513
663,decode,132,136,285,65667.249,65668.237,0.989
664,decode,111,112,286,65999.925,66000.766,0.841
665,decode,93,96,287,66017.915,66018.567,0.653
666,decode,81,88,288,66027.981,66028.593,0.612
667,decode,68,72,289,66040.323,66040.886,0.564
668,prefill,45,8192,275,66058.737,66071.228,12.491
669,prefill,37,8192,270,66084.822,66096.623,11.802
670,decode,134,136,290,66402.762,66403.605,0.843
671,decode,116,120,291,66737.046,66737.821,0.774
672,decode,92,96,286,66756.335,66757.029,0.694
673,decode,75,80,287,66766.827,66767.407,0.58
674,decode,62,64,288,66778.471,66779.0,0.528
675,decode,50,56,283,66790.502,66791.01,0.508
676,prefill,58,8192,265,66809.362,66821.735,12.374
677,prefill,45,8192,259,66836.957,66849.055,12.098
678,decode,144,144,284,67152.78,67153.649,0.869
679,decode,122,128,285,67484.849,67485.64,0.791
680,decode,100,104,286,67503.609,67504.303,0.694
681,decode,76,80,281,67514.194,67514.779,0.585
682,decode,57,64,282,67526.278,67526.809,0.531
683,decode,45,48,281,67536.963,67537.417,0.454
684,prefill,51,8192,243,67554.782,67567.136,12.355
685,prefill,42,8192,267,67581.57,67593.737,12.167
686,decode,127,128,282,67897.203,67898.102,0.898
687,decode,106,112,281,68230.439,68231.176,0.737
688,decode,85,88,282,68243.014,68243.621,0.607
689,decode,69,72,283,68254.05,68254.595,0.545
690,decode,52,56,284,68266.075,68266.554,0.479
691,decode,35,40,285,68277.865,68278.286,0.421
692,prefill,63,8192,254,68297.463,68309.879,12.415
693,prefill,49,8192,250,68324.295,68336.362,12.067
694,decode,134,136,286,68640.274,68643.911,3.638
695,decode,111,112,287,68972.9,68973.732,0.832
696,decode,83,88,273,68990.342,68990.967,0.625
697,decode,61,64,274,69000.366,69000.887,0.522
698,prefill,54,8192,262,69019.393,69031.666,12.273
699,prefill,39,8192,254,69045.678,69057.788,12.11
700,decode,137,144,275,69364.899,69365.862,0.962
701,decode,119,120,276,69695.048,69695.856,0.807
702,decode,87,88,265,69715.03,69715.649,0.619
703,decode,70,72,266,69724.293,69724.856,0.563
704,decode,57,64,264,69735.91,69736.422,0.513
705,decode,45,48,265,69747.493,69747.99,0.497
706,prefill,46,8192,256,69763.983,69776.41,12.428
707,prefill,40,8192,273,69789.693,69802.113,12.419
708,decode,117,120,274,70106.072,70106.879,0.807
709,decode,100,104,275,70442.103,70442.834,0.73
710,decode,78,80,276,70454.62,70455.208,0.588
711,decode,64,64,277,70465.068,70465.58,0.512
712,decode,51,56,278,70476.947,70477.434,0.487
713,decode,45,48,279,70487.08,70487.53,0.45
714,prefill,39,8192,265,70503.832,70516.156,12.324
715,prefill,43,8192,267,70534.476,70546.583,12.108
716,decode,113,120,280,70847.175,70848.037,0.861
717,decode,101,104,281,71182.217,71182.921,0.703
718,decode,89,96,282,71194.265,71194.927,0.662
719,decode,65,72,283,71207.434,71207.995,0.561
720,decode,52,56,284,71218.92,71219.412,0.492
721,decode,45,48,285,71229.57,71230.041,0.47
722,prefill,54,8192,276,71249.156,71261.484,12.328
723,prefill,46,8192,226,71275.339,71287.334,11.995
724,decode,127,128,286,71593.756,71594.586,0.83
725,decode,104,104,287,71924.052,71924.829,0.777
726,decode,78,80,288,71937.203,71937.812,0.609
727,decode,68,72,289,71946.317,71946.879,0.562
728,decode,54,56,290,71958.707,71959.218,0.511
729,prefill,65,8192,234,71980.529,71992.96,12.431
730,prefill,40,8192,269,72007.088,72019.093,12.006
731,decode,144,144,275,72325.465,72326.57,1.105
732,decode,121,128,276,72657.412,72658.22,0.807
733,decode,89,96,277,72677.297,72677.953,0.656
734,decode,70,72,278,72687.093,72687.638,0.545
735,decode,56,56,277,72698.524,72699.022,0.498
736,decode,39,40,278,72710.178,72710.597,0.419
737,prefill,47,8192,281,72727.164,72739.475,12.311
738,prefill,40,8192,286,72753.418,72765.654,12.236
739,decode,112,112,287,73068.949,73069.723,0.773
740,decode,90,96,288,73406.369,73407.317,0.947
741,decode,77,80,289,73415.709,73416.329,0.621
742,decode,59,64,290,73427.86,73428.526,0.665
743,decode,47,48,291,73439.894,73440.719,0.825
744,decode,36,40,292,73449.366,73449.811,0.445
745,prefill,44,8192,284,73469.911,73484.542,14.632
746,prefill,40,8192,276,73499.329,73513.93,14.601
747,decode,107,112,293,73812.574,73813.366,0.791
748,decode,86,88,291,74146.436,74147.112,0.676
749,decode,73,80,292,74157.66,74158.261,0.601
750,decode,62,64,293,74168.616,74169.155,0.538
751,decode,51,56,291,74180.694,74181.199,0.505
752,decode,41,48,292,74191.784,74192.251,0.467
753,prefill,56,8192,284,74211.844,74224.168,12.324
754,prefill,37,8192,265,74237.915,74249.783,11.868
755,decode,118,120,293,74555.455,74556.257,0.801
756,decode,99,104,294,74888.604,74889.355,0.751
757,decode,78,80,295,74901.601,74902.206,0.604
758,decode,67,72,296,74911.782,74912.34,0.558
759,decode,55,56,289,74923.779,74924.296,0.517
760,prefill,55,8192,279,74943.781,74956.291,12.51
761,prefill,44,8192,261,74971.711,74984.395,12.685
762,decode,137,144,290,75287.652,75288.537,0.884
763,decode,121,128,281,75623.621,75624.471,0.849
764,decode,98,104,282,75637.951,75638.627,0.676
765,decode,75,80,283,75649.84,75650.421,0.581
766,decode,59,64,284,75661.386,75661.921,0.535
767,prefill,48,8192,276,75678.741,75691.075,12.333
768,prefill,44,8192,282,75705.028,75717.64,12.612
769,decode,138,144,285,76023.17,76024.092,0.922
770,decode,119,120,284,76358.077,76358.903,0.826
771,decode,96,96,285,76375.366,76376.029,0.663
772,decode,80,80,286,76386.032,76386.624,0.592
773,decode,67,72,287,76398.035,76398.614,0.578
774,prefill,67,8192,281,76420.709,76433.173,12.464
775,prefill,42,8192,259,76447.564,76459.646,12.082
776,decode,155,160,288,76765.718,76766.782,1.064
777,decode,130,136,289,77099.722,77100.627,0.904
778,decode,101,104,290,77119.971,77120.657,0.687
779,decode,77,80,291,77134.043,77134.634,0.591
780,decode,64,64,292,77145.292,77145.826,0.534
781,prefill,62,8192,240,77166.46,77178.903,12.442
782,prefill,50,8192,247,77195.12,77207.331,12.211
783,decode,158,160,293,77510.221,77511.204,0.982
784,decode,135,136,294,77843.213,77844.11,0.897
785,decode,113,120,283,77861.796,77862.535,0.739
786,decode,94,96,284,77876.306,77876.964,0.658
787,decode,82,88,285,77888.473,77889.105,0.632
788,prefill,54,8192,252,77907.886,77920.328,12.442
789,prefill,45,8192,242,77935.013,77947.154,12.141
790,decode,170,170,286,78254.99,78266.688,11.698
791,decode,140,144,287,78586.461,78587.349,0.888
792,decode,112,112,288,78607.187,78607.914,0.727
793,decode,87,88,272,78621.997,78622.61,0.612
794,decode,71,72,273,78632.876,78633.432,0.556
795,decode,56,56,274,78644.666,78645.167,0.501
796,prefill,43,8192,266,78660.883,78673.038,12.155
797,prefill,37,8192,267,78686.254,78698.151,11.897
798,decode,123,128,275,79006.404,79007.236,0.833
799,decode,105,112,269,79342.859,79343.583,0.724
800,decode,80,80,270,79357.082,79357.662,0.58
801,decode,67,72,271,79366.653,79367.224,0.571
802,decode,56,56,272,79378.423,79378.927,0.504
803,decode,45,48,273,79390.118,79390.577,0.459
804,prefill,52,8192,251,79407.988,79420.295,12.307
805,prefill,41,8192,283,79433.76,79445.665,11.905
806,decode,127,128,284,79750.433,79751.259,0.826
807,decode,104,104,283,80085.229,80086.001,0.772
808,decode,83,88,284,80098.81,80099.427,0.616
809,decode,69,72,285,80108.712,80109.274,0.562
810,decode,52,56,286,80121.176,80121.672,0.496
811,decode,41,48,257,80131.998,80132.462,0.464
812,prefill,41,8192,250,80148.168,80160.444,12.275
813,prefill,42,8192,276,80174.153,80186.015,11.862
814,decode,113,120,277,80494.162,80495.007,0.844
815,decode,90,96,278,80827.224,80827.902,0.678
816,decode,71,72,279,80869.864,80870.46,0.596
817,decode,52,56,280,80875.39,80875.915,0.525
818,decode,40,40,281,80885.574,80886.013,0.439
819,decode,33,40,282,80895.132,80895.547,0.415
820,prefill,45,8192,274,80912.037,80924.403,12.366
821,prefill,38,8192,274,80937.823,80950.082,12.259
822,decode,106,112,283,81253.488,81254.294,0.806
823,decode,91,96,284,81590.373,81591.086,0.713
824,decode,73,80,285,81600.247,81600.845,0.598
825,decode,67,72,286,81609.962,81610.517,0.555
826,decode,60,64,287,81622.124,81622.647,0.523
827,decode,50,56,288,81634.394,81634.891,0.498
828,prefill,53,8192,265,81652.593,81665.09,12.498
829,prefill,40,8192,264,81678.043,81689.971,11.927
830,decode,131,136,289,81999.808,82000.712,0.903
831,decode,118,120,290,82332.943,82333.69,0.748
832,decode,90,96,283,82351.445,82352.104,0.658
833,decode,68,72,284,82362.414,82362.981,0.567
834,decode,55,56,285,82373.319,82373.847,0.528
835,decode,39,40,286,82385.029,82385.457,0.428
836,prefill,47,8192,265,82401.915,82414.249,12.334
837,prefill,43,8192,266,82428.319,82440.432,12.113
838,decode,113,120,287,82743.066,82743.854,0.788
839,decode,102,104,288,83079.432,83080.184,0.751
840,decode,80,80,289,83090.915,83091.506,0.591
841,decode,67,72,290,83101.82,83102.374,0.553
842,decode,53,56,291,83114.007,83114.5,0.493
843,decode,41,48,292,83125.259,83125.723,0.463
844,prefill,49,8192,277,83143.843,83156.075,12.233
845,prefill,43,8192,274,83169.754,83181.765,12.011
846,decode,114,120,279,83488.704,83489.583,0.879
847,decode,99,104,280,83821.274,83822.03,0.756
848,decode,79,80,281,83833.601,83834.198,0.597
849,decode,59,64,282,83845.505,83846.106,0.601
850,decode,50,56,283,83856.342,83856.845,0.503
851,decode,35,40,283,83867.678,83868.119,0.44
852,prefill,53,8192,286,83886.639,83899.044,12.405
853,prefill,38,8192,278,83911.946,83923.77,11.824
854,decode,112,112,287,84230.053,84230.798,0.744
855,decode,94,96,288,84565.29,84566.008,0.718
856,decode,80,80,289,84577.945,84578.528,0.583
857,decode,68,72,290,84588.975,84589.525,0.55
858,decode,55,56,291,84601.073,84601.57,0.497
859,decode,49,56,292,84612.048,84612.524,0.477
860,prefill,50,8192,259,84630.209,84642.634,12.424
861,prefill,37,8192,257,84656.153,84668.049,11.895
862,decode,122,128,293,84975.034,84975.902,0.868
863,decode,98,104,289,85308.136,85308.848,0.712
864,decode,83,88,290,85321.422,85322.051,0.629
865,decode,62,64,291,85332.926,85333.468,0.542
866,decode,51,56,292,85344.087,85344.574,0.487
867,prefill,52,8192,268,85363.722,85376.344,12.623
868,prefill,34,8192,271,85390.26,85402.582,12.323
869,decode,117,120,293,85708.116,85708.94,0.824
870,decode,96,96,294,86041.921,86042.63,0.709
871,decode,80,80,295,86054.987,86055.588,0.601
872,decode,59,64,296,86066.238,86066.828,0.59
873,decode,43,48,297,86077.716,86078.191,0.475
874,decode,33,40,298,86087.997,86088.424,0.427
875,prefill,69,8192,261,86109.354,86121.742,12.388
876,prefill,48,8192,263,86136.551,86148.634,12.083
877,decode,136,136,279,86455.865,86456.771,0.906
878,decode,112,112,280,86787.565,86788.315,0.75
879,decode,90,96,280,86806.212,86806.865,0.654
880,decode,70,72,281,86816.331,86816.895,0.564
881,decode,55,56,282,86827.661,86828.165,0.504
882,decode,39,40,283,86838.881,86839.311,0.43
883,prefill,62,8192,245,86859.856,86872.258,12.402
884,prefill,49,8192,249,86887.622,86899.863,12.241
885,decode,129,136,274,87203.725,87204.584,0.859
886,decode,104,104,275,87537.008,87537.857,0.849
887,decode,88,88,272,87553.656,87554.283,0.627
888,decode,72,72,255,87563.91,87564.466,0.557
889,prefill,54,8192,275,87584.434,87596.72,12.286
890,prefill,46,8192,254,87611.794,87623.811,12.017
891,decode,145,152,276,87934.246,87935.236,0.991
892,decode,121,128,277,88265.123,88265.913,0.79
893,decode,103,104,278,88283.266,88283.952,0.687
894,decode,78,80,273,88295.27,88295.866,0.596
895,decode,63,64,274,88306.532,88307.064,0.532
896,decode,52,56,275,88317.725,88318.224,0.499
897,prefill,58,8192,244,88338.271,88350.804,12.533
898,prefill,47,8192,238,88365.065,88377.161,12.096
899,decode,136,136,276,88682.616,88683.455,0.839
900,decode,116,120,277,89020.893,89021.653,0.76
901,decode,98,104,273,89035.076,89035.757,0.681
902,decode,81,88,273,89046.555,89047.177,0.622
903,decode,66,72,274,89058.445,89059.007,0.562
904,prefill,54,8192,272,89077.968,89090.35,12.382
905,prefill,38,8192,250,89102.97,89114.849,11.878
906,decode,138,144,275,89422.648,89423.546,0.898
907,decode,112,112,274,89755.767,89756.476,0.709
908,decode,98,104,275,89774.614,89775.298,0.684
909,decode,83,88,276,89785.14,89785.764,0.624
910,decode,65,72,277,89797.959,89798.504,0.545
911,prefill,59,8192,299,89819.047,89831.185,12.138
912,prefill,49,8192,257,89845.801,89857.74,11.94
913,decode,152,152,300,90164.836,90165.709,0.874
914,decode,128,128,301,90498.708,90499.484,0.776
915,decode,107,112,291,90517.292,90518.005,0.713
916,decode,81,88,289,90528.959,90529.57,0.611
917,decode,58,64,290,90541.066,90541.582,0.515
918,prefill,36,8192,273,90556.635,90568.673,12.038
919,prefill,37,8192,272,90580.758,90592.709,11.952
920,decode,114,120,291,90901.035,90901.794,0.759
921,decode,103,104,292,91237.169,91237.855,0.686
922,decode,85,88,293,91249.52,91250.139,0.619
923,decode,71,72,294,91261.259,91261.813,0.554
924,decode,57,64,295,91273.596,91274.121,0.525
925,decode,47,48,296,91285.129,91285.584,0.454
926,prefill,52,8192,260,91303.908,91316.108,12.2
927,prefill,41,8192,252,91328.952,91340.829,11.878
928,decode,127,128,297,91647.255,91648.05,0.795
929,decode,108,112,298,91983.598,91984.33,0.732
930,decode,90,96,299,91996.001,91996.638,0.637
931,decode,76,80,300,92007.177,92007.767,0.59
932,decode,56,56,301,92020.458,92020.965,0.507
933,decode,41,48,302,92031.932,92032.385,0.453
934,prefill,42,8192,281,92047.883,92060.071,12.188
935,prefill,39,8192,254,92072.132,92084.182,12.05
936,decode,114,120,303,92392.089,92392.865,0.775
937,decode,95,96,277,92727.591,92728.453,0.861
938,decode,81,88,278,92740.022,92740.635,0.613
939,decode,66,72,279,92751.274,92751.833,0.559
940,decode,52,56,280,92763.489,92763.989,0.5
941,decode,41,48,281,92774.67,92775.141,0.471
942,prefill,57,8192,257,92794.805,92807.048,12.243
943,prefill,42,8192,267,92820.233,92832.428,12.195
944,decode,124,128,278,93139.355,93140.162,0.807
945,decode,110,112,279,93472.951,93473.665,0.715
946,decode,89,96,280,93485.904,93486.543,0.64
947,decode,73,80,281,93497.489,93498.083,0.594
948,decode,59,64,282,93509.579,93510.112,0.533
949,prefill,45,8192,267,93527.134,93539.314,12.181
950,prefill,39,8192,267,93552.099,93564.246,12.147
951,decode,131,136,283,93873.734,93874.601,0.867
952,decode,109,112,284,94207.966,94208.673,0.706
953,decode,86,88,285,94227.822,94228.432,0.61
954,decode,76,80,286,94237.346,94237.966,0.62
955,decode,62,64,272,94250.005,94250.521,0.516
956,decode,49,56,273,94261.929,94262.41,0.481
957,prefill,50,8192,269,94279.839,94291.991,12.152
958,prefill,42,8192,261,94306.119,94318.236,12.117
959,decode,123,128,274,94625.214,94626.06,0.846
960,decode,98,104,275,94958.854,94959.529,0.675
961,decode,77,80,274,94972.83,94973.433,0.603
962,decode,67,72,273,94981.948,94982.496,0.548
963,decode,54,56,274,94994.202,94994.69,0.488
964,decode,45,48,275,95005.475,95005.959,0.485
965,prefill,45,8192,256,95023.309,95035.637,12.329
966,prefill,36,8192,276,95047.864,95059.847,11.983
967,decode,110,112,277,95366.1,95366.88,0.78
968,decode,92,96,268,95702.559,95703.227,0.669
969,decode,70,72,269,95715.509,95716.074,0.565
970,decode,54,56,269,95726.286,95726.798,0.511
971,decode,40,40,270,95737.718,95738.173,0.455
972,prefill,65,8192,268,95759.318,95771.657,12.338
973,prefill,47,8192,259,95786.262,95798.398,12.135
974,decode,128,128,271,96104.994,96105.8,0.806
975,decode,108,112,272,96441.003,96441.736,0.733
976,decode,82,88,264,96451.556,96452.185,0.629
977,decode,62,64,265,96462.13,96462.648,0.518
978,decode,45,48,262,96473.679,96474.15,0.471
979,decode,30,32,261,96484.207,96484.597,0.391
980,prefill,45,8192,253,96501.238,96513.463,12.224
981,prefill,45,8192,247,96526.663,96538.758,12.095
982,decode,105,112,262,96844.845,96845.573,0.729
983,decode,85,88,263,97378.931,97379.661,0.73
984,decode,65,72,259,97386.938,97387.511,0.573
985,decode,49,56,260,97395.733,97396.407,0.673
986,decode,42,48,261,97405.12,97405.584,0.464
987,decode,35,40,260,97415.024,97415.471,0.447
988,prefill,58,8192,253,97434.843,97447.197,12.355
989,prefill,43,8192,259,97460.76,97472.833,12.073
990,decode,123,128,261,97775.741,97776.733,0.992
991,decode,102,104,261,98108.65,98109.344,0.694
992,decode,92,96,262,98120.508,98121.18,0.672
993,decode,76,80,263,98132.793,98133.378,0.585
994,prefill,51,8192,256,98151.796,98164.121,12.325
995,prefill,36,8192,266,98176.547,98188.548,12.0
996,decode,146,152,267,98507.944,98508.844,0.9
997,decode,124,128,268,98843.331,98844.152,0.82
998,decode,102,104,269,98862.249,98862.937,0.688
999,decode,81,88,267,98872.894,98873.513,0.619
1000,decode,66,72,268,98884.912,98885.464,0.552
1001,prefill,41,8192,265,98901.261,98913.667,12.406
1002,prefill,40,8192,262,98927.462,98939.43,11.968
1003,decode,131,136,269,99246.438,99247.299,0.861
1004,decode,112,112,270,99584.643,99585.416,0.772
1005,decode,94,96,271,99602.758,99603.404,0.646
1006,decode,79,80,269,99613.428,99614.026,0.598
1007,decode,64,64,264,99625.922,99626.441,0.519
1008,decode,55,56,265,99637.34,99637.838,0.498
1009,prefill,50,8192,247,99655.54,99667.994,12.454
1010,prefill,35,8192,290,99680.542,99693.173,12.632
1011,decode,126,128,291,99998.611,99999.418,0.807
1012,decode,100,104,292,100334.448,100335.149,0.701
1013,decode,79,80,293,100349.069,100349.663,0.594
1014,decode,63,64,294,100358.787,100359.304,0.517
1015,decode,43,48,295,100371.28,100371.737,0.457
1016,decode,32,32,296,100380.942,100381.333,0.391
1017,prefill,48,8192,284,100397.999,100410.206,12.207
1018,prefill,39,8192,235,100422.903,100435.148,12.245
1019,decode,109,112,297,100741.602,100742.376,0.773
1020,decode,95,96,298,101075.834,101076.499,0.665
1021,decode,81,88,299,101087.404,101088.031,0.627
1022,decode,71,72,300,101098.572,101099.134,0.562
1023,decode,58,64,301,101111.34,101111.875,0.534
1024,decode,52,56,302,101122.306,101122.809,0.503
1025,prefill,46,8192,260,101140.296,101152.58,12.284
1026,prefill,46,8192,254,101166.313,101178.288,11.975
1027,decode,128,128,303,101485.858,101486.644,0.787
1028,decode,106,112,304,101822.074,101822.81,0.736
1029,decode,86,88,305,101835.24,101835.91,0.67
1030,decode,72,72,306,101845.686,101846.259,0.573
1031,decode,59,64,307,101857.922,101858.442,0.521
1032,prefill,42,8192,291,101875.778,101888.204,12.427
1033,prefill,42,8192,301,101902.557,101914.714,12.157
1034,decode,127,128,308,102220.76,102221.542,0.782
1035,decode,104,104,309,102556.547,102557.238,0.691
1036,decode,83,88,308,102569.937,102570.565,0.628
1037,decode,73,80,309,102579.656,102580.263,0.607
1038,decode,63,64,310,102591.936,102592.454,0.518
1039,decode,56,56,311,102603.65,102604.15,0.501
1040,prefill,71,8192,244,102626.134,102638.979,12.845
1041,prefill,48,8192,279,102653.333,102665.891,12.558
1042,decode,165,165,298,102973.551,102985.234,11.683
1043,decode,146,152,299,103306.133,103307.039,0.907
1044,decode,131,136,300,103324.361,103325.19,0.829
1045,decode,109,112,301,103341.522,103342.235,0.713
1046,decode,97,104,302,103357.765,103358.453,0.687
1047,prefill,47,8192,289,103376.853,103389.079,12.227
1048,prefill,32,8192,294,103401.694,103413.693,11.998
1049,decode,157,160,303,103723.79,103724.758,0.967
1050,decode,136,136,304,104062.415,104063.259,0.844
1051,decode,116,120,305,104080.351,104081.11,0.759
1052,decode,97,104,306,104095.96,104096.632,0.671
1053,decode,79,80,294,104108.817,104109.407,0.59
1054,decode,66,72,295,104120.877,104121.421,0.544
1055,prefill,43,8192,283,104137.64,104150.147,12.506
1056,prefill,44,8192,249,104163.959,104176.262,12.303
1057,decode,138,144,296,104483.425,104484.304,0.879
1058,decode,117,120,297,104819.594,104820.349,0.755
1059,decode,91,96,293,104838.638,104839.3,0.662
1060,decode,75,80,294,104848.549,104849.145,0.596
1061,decode,49,56,295,104861.728,104862.235,0.507
1062,decode,43,48,296,104871.217,104871.691,0.474
1063,prefill,42,8192,253,104888.262,104900.41,12.149
1064,prefill,41,8192,270,104913.53,104925.865,12.335
1065,decode,109,112,297,105234.877,105235.608,0.731
1066,decode,89,96,297,105570.611,105571.299,0.688
1067,decode,73,80,298,105582.806,105583.384,0.578
1068,decode,63,64,299,105592.957,105593.477,0.52
1069,decode,50,56,300,105605.384,105605.885,0.501
1070,decode,37,40,300,105616.372,105616.809,0.437
1071,prefill,50,8192,273,105633.544,105646.311,12.766
1072,prefill,44,8192,247,105661.47,105674.068,12.599
1073,decode,118,120,301,105978.132,105978.908,0.775
1074,decode,98,104,302,106313.727,106314.414,0.688
1075,decode,78,80,303,106327.177,106327.767,0.59
1076,decode,66,72,304,106336.554,106337.116,0.562
