iter,type,batch_size,num_tokens,max_seq_len,t_start_ms,t_end_ms,duration_ms
521,decode,7,8,39218,126212.963,126213.262,0.299
522,decode,7,8,39219,126243.004,126243.295,0.291
523,decode,7,8,39220,126273.147,126273.438,0.291
524,decode,7,8,39221,126303.356,126303.658,0.302
525,decode,7,8,39222,126333.482,126333.782,0.3
526,decode,7,8,39223,126363.684,126364.009,0.325
527,decode,7,8,39224,126393.861,126394.193,0.331
528,decode,7,8,39225,126424.183,126424.481,0.298
529,decode,7,8,39226,126454.316,126454.618,0.302
530,decode,7,8,39227,126484.705,126485.064,0.359
531,decode,7,8,39228,126515.049,126515.352,0.303
532,decode,7,8,39229,126545.017,126545.314,0.296
533,decode,7,8,39230,126575.202,126575.502,0.3
534,decode,7,8,39231,126605.178,126605.479,0.301
535,decode,7,8,39232,126635.29,126635.587,0.296
536,decode,7,8,39233,126665.568,126665.871,0.303
537,decode,7,8,39234,126695.607,126695.91,0.302
538,decode,7,8,39235,126725.759,126726.102,0.342
539,decode,7,8,39236,126755.86,126756.167,0.308
540,decode,7,8,39237,126786.137,126786.443,0.306
541,decode,7,8,39238,126816.261,126816.56,0.299
542,decode,7,8,39239,126846.593,126846.889,0.296
543,decode,7,8,39240,126876.579,126876.872,0.293
544,decode,7,8,39241,126906.918,126907.238,0.32
545,decode,7,8,39242,126937.012,126937.309,0.298
546,decode,7,8,39243,126967.068,126967.396,0.328
547,decode,7,8,39244,126997.354,126997.679,0.325
548,decode,7,8,39245,127027.46,127027.75,0.29
549,decode,7,8,39246,127057.671,127057.99,0.319
550,decode,7,8,39247,127087.904,127088.253,0.348
551,decode,7,8,39248,127118.196,127118.5,0.303
552,decode,7,8,39249,127148.351,127148.661,0.31
553,decode,7,8,39250,127178.471,127178.763,0.292
554,decode,7,8,39251,127208.806,127209.128,0.321
555,decode,7,8,39252,127238.872,127239.219,0.347
556,decode,7,8,39253,127269.233,127269.539,0.307
557,decode,7,8,39254,127299.43,127299.739,0.309
558,decode,7,8,39255,127329.623,127329.921,0.298
559,decode,7,8,39256,127359.977,127360.276,0.299
560,decode,7,8,39257,127390.174,127390.473,0.299
561,decode,7,8,39258,127420.3,127420.605,0.305
562,decode,7,8,39259,127450.442,127450.757,0.315
563,decode,7,8,39260,127480.589,127480.899,0.31
564,decode,7,8,39261,127510.758,127511.12,0.362
565,decode,7,8,39262,127540.957,127541.264,0.307
566,decode,7,8,39263,127571.183,127571.485,0.302
567,decode,7,8,39264,127601.384,127601.71,0.326
568,decode,7,8,39265,127631.513,127631.804,0.291
569,decode,7,8,39266,127661.78,127662.131,0.351
570,decode,7,8,39267,127692.034,127692.342,0.308
571,decode,7,8,39268,127722.126,127722.419,0.294
572,decode,7,8,39269,127752.289,127752.583,0.294
573,decode,7,8,39270,127782.488,127782.79,0.303
574,decode,7,8,39271,127812.68,127812.995,0.316
575,decode,7,8,39272,127842.84,127843.164,0.324
576,decode,7,8,39273,127872.982,127873.285,0.303
577,decode,7,8,39274,127903.145,127903.443,0.298
578,decode,7,8,39275,127933.378,127933.671,0.293
579,decode,7,8,39276,127963.602,127963.897,0.296
580,decode,7,8,39277,127994.109,127994.428,0.319
581,decode,7,8,39278,128024.202,128024.517,0.315
582,decode,7,8,39279,128054.319,128054.653,0.334
583,decode,7,8,39280,128084.4,128084.712,0.312
584,decode,7,8,39281,128114.763,128115.097,0.334
585,decode,7,8,39282,128144.851,128145.183,0.333
586,decode,7,8,39283,128175.098,128175.411,0.313
587,decode,7,8,39284,128205.392,128205.711,0.318
588,decode,7,8,39285,128235.586,128235.908,0.321
589,decode,7,8,39286,128265.915,128266.242,0.327
590,decode,7,8,39287,128296.155,128296.466,0.312
591,decode,7,8,39288,128326.448,128326.763,0.315
592,decode,7,8,39289,128356.667,128357.006,0.339
593,decode,7,8,39290,128386.911,128387.244,0.333
594,decode,7,8,39291,128417.088,128417.408,0.32
595,decode,7,8,39292,128447.32,128447.63,0.31
596,decode,7,8,39293,128477.494,128477.787,0.292
597,decode,7,8,39294,128507.72,128508.039,0.319
598,decode,7,8,39295,128538.041,128538.393,0.352
599,decode,7,8,39296,128568.209,128568.524,0.315
600,decode,7,8,39297,128598.531,128598.827,0.296
601,decode,7,8,39298,128628.665,128628.975,0.31
602,decode,7,8,39299,128658.845,128659.173,0.327
603,decode,7,8,39300,128689.078,128689.381,0.303
604,decode,7,8,39301,128719.259,128719.554,0.296
605,decode,7,8,39302,128749.466,128749.775,0.309
606,decode,7,8,39303,128779.682,128779.998,0.316
607,decode,7,8,39304,128809.928,128810.247,0.319
608,prefill,1,8192,8196,128841.208,128853.579,12.371
609,prefill,1,8192,16388,128870.672,128884.483,13.811
610,prefill,2,8192,19058,129507.521,129520.712,13.191
611,prefill,1,8192,13718,130504.899,130518.026,13.127
612,prefill,1,8192,21910,131305.197,131318.448,13.251
613,prefill,2,8192,28917,132185.307,132198.386,13.079
614,prefill,1,8192,9381,133423.379,133436.716,13.337
615,prefill,2,8192,12638,134845.74,134858.653,12.913
616,prefill,1,8192,13131,135534.28,135547.685,13.405
617,prefill,1,8192,21323,136249.162,136262.2,13.038
618,prefill,2,8192,24562,137103.172,137116.355,13.183
619,prefill,2,8192,12962,138316.219,138329.62,13.402
620,prefill,1,8192,8383,139246.51,139259.595,13.085
621,prefill,1,8192,16575,140091.059,140105.677,14.618
622,prefill,1,8192,24767,140735.789,140749.179,13.39
623,prefill,2,8192,31222,141741.353,141754.326,12.973
624,prefill,1,8192,9933,143101.31,143114.728,13.418
625,prefill,1,8192,18125,144529.797,144542.738,12.941
626,prefill,2,8192,24475,145243.336,145256.849,13.513
627,prefill,1,8192,10038,146318.298,146331.394,13.096
628,prefill,1,8192,18230,147516.883,147530.153,13.271
629,prefill,1,1082,19312,148235.35,148248.313,12.962
630,decode,8,8,31223,149313.807,149314.411,0.604
631,decode,8,8,31224,149522.762,149523.109,0.347
632,decode,8,8,31225,149552.397,149552.705,0.308
633,decode,8,8,31226,149582.062,149582.364,0.302
634,decode,8,8,31227,149611.69,149612.008,0.318
635,decode,8,8,31228,149641.447,149641.758,0.311
636,decode,8,8,31229,149670.847,149671.162,0.316
637,decode,8,8,31230,149700.342,149700.651,0.309
638,decode,8,8,31231,149729.767,149730.081,0.315
639,decode,8,8,31232,149759.299,149759.596,0.297
640,decode,8,8,31233,149789.125,149789.413,0.287
641,decode,8,8,31234,149818.722,149819.04,0.318
642,decode,8,8,31235,149848.925,149849.385,0.459
643,decode,8,8,31236,149878.431,149878.835,0.405
644,decode,8,8,31237,149907.975,149908.397,0.422
645,decode,8,8,31238,149936.682,149936.984,0.302
646,decode,8,8,31239,149966.13,149966.415,0.285
647,decode,8,8,31240,149995.58,149995.87,0.29
648,decode,8,8,31241,150025.189,150025.475,0.286
649,decode,8,8,31242,150054.818,150055.118,0.3
650,decode,8,8,31243,150084.408,150084.692,0.284
651,decode,8,8,31244,150114.091,150114.381,0.29
652,decode,8,8,31245,150143.556,150143.84,0.284
653,decode,8,8,31246,150173.505,150173.806,0.301
654,decode,8,8,31247,150202.537,150202.831,0.294
655,decode,8,8,31248,150232.02,150232.324,0.303
656,decode,8,8,31249,150261.572,150261.871,0.299
657,decode,8,8,31250,150291.307,150291.596,0.29
658,decode,8,8,31251,150320.999,150321.286,0.287
659,decode,8,8,31252,150350.723,150351.042,0.318
660,decode,8,8,31253,150380.337,150380.634,0.297
661,decode,8,8,31254,150409.686,150409.998,0.311
662,decode,8,8,31255,150439.206,150439.5,0.293
663,decode,8,8,31256,150468.759,150469.062,0.303
664,decode,8,8,31257,150498.391,150498.689,0.297
665,decode,8,8,31258,150528.127,150528.424,0.298
666,decode,8,8,31259,150557.656,150557.973,0.317
667,decode,8,8,31260,150587.412,150587.697,0.285
668,decode,8,8,31261,150616.908,150617.215,0.307
669,decode,8,8,31262,150646.387,150646.677,0.29
670,decode,8,8,31263,150675.808,150676.114,0.306
671,decode,8,8,31264,150705.411,150705.703,0.292
672,decode,8,8,31265,150734.985,150735.28,0.295
673,decode,8,8,31266,150764.67,150765.006,0.336
674,decode,8,8,31267,150794.225,150794.515,0.29
675,decode,8,8,31268,150824.017,150824.309,0.292
676,decode,8,8,31269,150853.41,150853.707,0.298
677,decode,8,8,31270,150882.815,150883.115,0.3
678,decode,8,8,31271,150912.276,150912.561,0.284
679,decode,8,8,31272,150941.829,150942.143,0.314
680,decode,8,8,31273,150971.551,150971.893,0.341
681,decode,8,8,31274,151001.125,151001.441,0.316
682,decode,8,8,31275,151030.727,151031.053,0.326
683,decode,8,8,31276,151060.538,151060.861,0.323
684,decode,8,8,31277,151089.982,151090.294,0.312
685,decode,8,8,31278,151119.58,151119.899,0.319
686,decode,8,8,31279,151149.119,151149.429,0.309
687,decode,8,8,31280,151178.737,151179.078,0.341
688,decode,8,8,31281,151208.334,151208.644,0.31
689,decode,8,8,31282,151238.037,151238.35,0.313
690,decode,8,8,31283,151267.561,151267.872,0.311
691,decode,8,8,31284,151297.35,151297.661,0.311
692,decode,8,8,31285,151326.712,151327.031,0.319
693,decode,8,8,31286,151356.53,151356.875,0.345
694,decode,8,8,31287,151385.807,151386.157,0.351
695,decode,8,8,31288,151415.41,151415.727,0.317
696,decode,8,8,31289,151445.014,151445.334,0.32
697,decode,8,8,31290,151474.71,151475.03,0.32
698,decode,8,8,31291,151504.304,151504.615,0.311
699,decode,8,8,31292,151534.095,151534.413,0.318
700,decode,8,8,31293,151563.683,151563.999,0.316
701,decode,8,8,31294,151593.092,151593.406,0.314
702,decode,8,8,31295,151622.502,151622.816,0.314
703,decode,8,8,31296,151652.049,151652.403,0.354
704,decode,8,8,31297,151681.623,151682.019,0.396
705,decode,8,8,31298,151711.307,151711.67,0.362
706,decode,8,8,31299,151740.865,151741.29,0.426
707,decode,8,8,31300,151770.57,151770.977,0.407
708,decode,8,8,31301,151800.224,151800.528,0.304
709,decode,8,8,31302,151829.682,151830.084,0.402
710,decode,8,8,31303,151859.207,151859.529,0.322
711,decode,8,8,31304,151888.609,151888.898,0.289
712,decode,8,8,31305,151918.148,151918.431,0.282
713,decode,8,8,31306,151947.809,151948.106,0.297
714,decode,8,8,31307,151977.407,151977.692,0.285
715,decode,8,8,31308,152007.265,152007.558,0.293
716,decode,8,8,31309,152036.659,152036.963,0.305
717,decode,8,8,31310,152066.182,152066.526,0.343
718,decode,8,8,31311,152095.725,152096.162,0.437
719,decode,8,8,31312,152125.285,152125.672,0.387
720,decode,8,8,31313,152155.042,152155.479,0.437
721,decode,8,8,31314,152184.586,152184.874,0.288
722,decode,8,8,31315,152214.368,152214.801,0.432
723,decode,8,8,31316,152244.024,152244.437,0.413
724,decode,8,8,31317,152273.501,152273.846,0.345
725,decode,8,8,31318,152303.111,152303.521,0.411
726,decode,8,8,31319,152332.609,152333.033,0.423
727,decode,8,8,31320,152362.331,152362.752,0.422
728,decode,8,8,31321,152391.887,152392.313,0.426
729,prefill,1,8192,8196,152422.977,152435.682,12.704
730,prefill,1,8192,16388,152451.208,152463.829,12.621
731,prefill,1,8192,24580,153088.296,153101.064,12.768
732,prefill,2,8192,25293,154086.875,154099.24,12.365
733,prefill,1,8192,15675,155440.396,155452.788,12.392
734,prefill,2,8192,15875,156180.956,156193.135,12.179
735,prefill,2,8192,13378,157145.642,157158.197,12.556
736,prefill,1,8192,11018,157798.512,157811.04,12.528
737,prefill,1,8192,19210,158584.866,158597.18,12.314
738,prefill,1,8192,27402,159345.862,159359.213,13.351
739,prefill,1,8192,35594,160468.056,160480.224,12.168
740,prefill,2,8192,35955,161941.761,161953.627,11.866
741,prefill,1,8192,16027,163761.265,163773.875,12.61
742,prefill,2,8192,16773,164529.26,164541.027,11.767
743,prefill,1,8192,15654,165507.75,165520.52,12.769
744,prefill,1,8192,23846,166190.917,166203.295,12.378
745,prefill,2,8192,24504,167156.747,167169.149,12.402
746,prefill,1,8192,15730,168477.808,168490.436,12.628
747,prefill,1,8192,23922,169208.375,169222.69,14.315
748,prefill,2,8192,30469,170177.656,170190.602,12.946
749,prefill,1,8192,9853,171499.827,171513.351,13.524
750,prefill,1,8192,18045,172935.082,172948.154,13.072
751,prefill,1,8192,26237,173644.283,173658.479,14.196
752,prefill,1,326,26563,174714.764,174728.759,13.995
753,decode,8,8,35956,176136.486,176136.919,0.433
754,decode,8,8,35957,176233.584,176233.901,0.317
755,decode,8,8,35958,176264.315,176264.615,0.3
756,decode,8,8,35959,176294.925,176295.271,0.346
757,decode,8,8,35960,176325.251,176325.55,0.299
758,decode,8,8,35961,176355.881,176356.231,0.35
759,decode,8,8,35962,176386.509,176386.831,0.322
760,decode,8,8,35963,176417.261,176417.582,0.321
761,decode,8,8,35964,176447.63,176447.952,0.322
762,decode,8,8,35965,176478.103,176478.439,0.336
763,decode,8,8,35966,176508.726,176509.098,0.372
764,decode,8,8,35967,176539.176,176539.496,0.32
765,decode,8,8,35968,176569.712,176570.039,0.327
766,decode,8,8,35969,176600.315,176600.633,0.318
767,decode,8,8,35970,176630.947,176631.259,0.312
768,decode,8,8,35971,176661.428,176661.714,0.286
769,decode,8,8,35972,176691.958,176692.276,0.318
770,decode,8,8,35973,176722.508,176722.816,0.308
771,decode,8,8,35974,176753.173,176753.47,0.298
772,decode,8,8,35975,176783.612,176783.928,0.315
773,decode,8,8,35976,176814.211,176814.51,0.299
774,decode,8,8,35977,176844.918,176845.237,0.319
775,decode,8,8,35978,176875.33,176875.637,0.307
776,decode,8,8,35979,176905.909,176906.249,0.34
777,decode,8,8,35980,176936.552,176936.864,0.312
778,decode,8,8,35981,176967.166,176967.491,0.325
779,decode,8,8,35982,176997.766,176998.095,0.328
780,decode,8,8,35983,177028.373,177028.674,0.301
781,decode,8,8,35984,177059.17,177059.469,0.299
782,decode,8,8,35985,177089.382,177089.682,0.3
783,decode,8,8,35986,177119.963,177120.282,0.319
784,decode,8,8,35987,177150.726,177151.067,0.341
785,decode,8,8,35988,177181.243,177181.565,0.321
786,decode,8,8,35989,177211.773,177212.124,0.35
787,decode,8,8,35990,177242.544,177242.856,0.312
788,decode,8,8,35991,177273.015,177273.332,0.317
789,decode,8,8,35992,177303.593,177303.893,0.3
790,decode,8,8,35993,177334.189,177334.49,0.302
791,decode,8,8,35994,177364.729,177365.085,0.356
792,decode,8,8,35995,177395.42,177395.731,0.312
793,decode,8,8,35996,177425.953,177426.294,0.341
794,decode,8,8,35997,177456.525,177456.88,0.354
795,decode,8,8,35998,177487.05,177487.39,0.34
796,decode,8,8,35999,177517.63,177517.988,0.358
797,decode,8,8,36000,177548.262,177548.605,0.343
798,decode,8,8,36001,177578.732,177579.099,0.367
799,decode,8,8,36002,177609.292,177609.643,0.351
800,decode,8,8,36003,177639.897,177640.248,0.351
801,decode,8,8,36004,177670.475,177670.796,0.321
802,decode,8,8,36005,177701.172,177701.51,0.337
803,decode,8,8,36006,177731.691,177732.036,0.345
804,decode,8,8,36007,177762.265,177762.59,0.325
805,decode,8,8,36008,177792.826,177793.197,0.371
806,decode,8,8,36009,177823.497,177823.824,0.327
807,decode,8,8,36010,177854.083,177854.409,0.326
808,decode,8,8,36011,177884.829,177885.183,0.355
809,decode,8,8,36012,177915.6,177915.925,0.326
810,decode,8,8,36013,177946.001,177946.327,0.326
811,decode,8,8,36014,177976.489,177976.815,0.326
812,decode,8,8,36015,178007.099,178007.421,0.322
813,decode,8,8,36016,178037.764,178038.11,0.346
814,decode,8,8,36017,178068.427,178068.751,0.324
815,decode,8,8,36018,178099.06,178099.381,0.321
816,decode,8,8,36019,178129.648,178129.998,0.35
817,decode,8,8,36020,178160.304,178160.627,0.323
818,decode,8,8,36021,178191.018,178191.382,0.364
819,decode,8,8,36022,178221.616,178221.964,0.348
820,decode,8,8,36023,178252.365,178252.7,0.335
821,decode,8,8,36024,178282.859,178283.205,0.346
822,decode,8,8,36025,178313.541,178313.869,0.328
823,decode,8,8,36026,178344.075,178344.406,0.331
824,decode,8,8,36027,178374.682,178375.028,0.346
825,decode,8,8,36028,178405.3,178405.641,0.341
826,decode,8,8,36029,178436.027,178436.362,0.335
827,decode,8,8,36030,178466.694,178467.048,0.354
828,decode,8,8,36031,178497.486,178497.813,0.327
829,decode,8,8,36032,178528.179,178528.499,0.321
830,decode,8,8,36033,178558.87,178559.232,0.363
831,decode,8,8,36034,178589.684,178590.025,0.341
832,decode,8,8,36035,178620.518,178620.852,0.334
833,decode,8,8,36036,178651.344,178651.682,0.338
834,decode,8,8,36037,178682.08,178682.405,0.325
835,decode,8,8,36038,178712.747,178713.102,0.355
836,decode,8,8,36039,178743.473,178743.804,0.331
837,decode,8,8,36040,178774.253,178774.579,0.327
838,decode,8,8,36041,178805.082,178805.424,0.342
839,decode,8,8,36042,178836.176,178836.495,0.32
840,decode,8,8,36043,178866.712,178867.057,0.346
841,decode,8,8,36044,178897.372,178897.697,0.325
842,decode,8,8,36045,178928.207,178928.556,0.349
843,decode,8,8,36046,178958.921,178959.278,0.357
844,decode,8,8,36047,178989.728,178990.074,0.346
845,decode,8,8,36048,179020.645,179020.992,0.347
846,decode,8,8,36049,179051.344,179051.67,0.326
847,decode,8,8,36050,179082.077,179082.412,0.335
848,decode,8,8,36051,179112.833,179113.177,0.344
849,decode,8,8,36052,179143.604,179143.929,0.325
850,decode,8,8,36053,179175.617,179175.953,0.337
851,decode,8,8,36054,179205.166,179205.508,0.342
852,prefill,1,8192,8196,179237.781,179250.659,12.878
853,prefill,1,8192,16388,179266.64,179280.116,13.477
854,prefill,1,8192,24580,179903.402,179916.095,12.693
855,prefill,2,8192,26392,180900.953,180914.056,13.102
856,prefill,1,8192,14576,182253.581,182266.701,13.12
857,prefill,1,8192,22768,183093.896,183107.092,13.196
858,prefill,1,8192,30960,184012.357,184025.512,13.156
859,prefill,2,8192,31809,185286.583,185299.645,13.063
860,prefill,2,8192,10204,186911.619,186924.889,13.27
861,prefill,1,8192,13531,187702.053,187715.235,13.182
862,prefill,2,8192,20707,188366.189,188378.927,12.738
863,prefill,1,8192,9231,189236.304,189249.819,13.515
864,prefill,1,8192,17423,190361.439,190374.551,13.112
865,prefill,2,8192,24533,191044.774,191058.042,13.268
866,prefill,1,8192,9278,192087.826,192100.981,13.155
867,prefill,2,8192,16964,193357.382,193370.6,13.218
868,prefill,1,8192,8702,194041.582,194055.29,13.707
869,prefill,1,8192,16894,195044.797,195058.227,13.43
870,prefill,2,8192,19781,195703.551,195716.756,13.205
871,prefill,1,8192,13501,196722.471,196736.286,13.815
872,prefill,1,8192,21693,197548.341,197561.419,13.077
873,prefill,1,5356,27049,198418.952,198431.99,13.038
874,decode,8,8,31810,199646.802,199647.401,0.6
875,decode,8,8,31811,200666.13,200666.5,0.369
876,decode,8,8,31812,200695.43,200695.742,0.312
877,decode,8,8,31813,200724.772,200725.084,0.312
878,decode,8,8,31814,200754.208,200754.494,0.286
879,decode,8,8,31815,200783.703,200784.041,0.338
880,decode,8,8,31816,200813.246,200813.532,0.285
881,decode,8,8,31817,200842.521,200842.813,0.292
882,decode,8,8,31818,200871.929,200872.225,0.296
883,decode,8,8,31819,200901.36,200901.643,0.282
884,decode,8,8,31820,200930.838,200931.134,0.296
885,decode,8,8,31821,200960.404,200960.687,0.283
886,decode,8,8,31822,200989.966,200990.251,0.285
887,decode,8,8,31823,201019.537,201019.846,0.308
888,decode,8,8,31824,201048.979,201049.267,0.287
889,decode,8,8,31825,201078.434,201078.716,0.282
890,decode,8,8,31826,201107.897,201108.203,0.305
891,decode,8,8,31827,201137.326,201137.609,0.283
892,decode,8,8,31828,201166.746,201167.05,0.304
893,decode,8,8,31829,201196.257,201196.539,0.281
894,decode,8,8,31830,201225.686,201225.983,0.296
895,decode,8,8,31831,201255.194,201255.476,0.282
896,decode,8,8,31832,201284.652,201284.953,0.3
897,decode,8,8,31833,201314.088,201314.37,0.282
898,decode,8,8,31834,201343.685,201343.978,0.292
899,decode,8,8,31835,201372.945,201373.23,0.284
900,decode,8,8,31836,201402.522,201402.805,0.283
901,decode,8,8,31837,201431.89,201432.195,0.306
902,decode,8,8,31838,201461.413,201461.698,0.286
903,decode,8,8,31839,201490.898,201491.197,0.298
904,decode,8,8,31840,201520.38,201520.662,0.282
905,decode,8,8,31841,201549.813,201550.11,0.297
906,decode,8,8,31842,201579.289,201579.57,0.28
907,decode,8,8,31843,201608.716,201609.011,0.295
908,decode,8,8,31844,201638.272,201638.554,0.282
909,decode,8,8,31845,201667.707,201668.006,0.298
910,decode,8,8,31846,201697.204,201697.487,0.282
911,decode,8,8,31847,201726.709,201727.005,0.296
912,decode,8,8,31848,201756.154,201756.436,0.282
913,decode,8,8,31849,201785.64,201785.924,0.284
914,decode,8,8,31850,201815.086,201815.367,0.281
915,decode,8,8,31851,201844.604,201844.9,0.296
916,decode,8,8,31852,201874.116,201874.4,0.284
917,decode,8,8,31853,201903.558,201903.841,0.284
918,decode,8,8,31854,201933.114,201933.4,0.287
919,decode,8,8,31855,201962.615,201962.898,0.283
920,decode,8,8,31856,201992.115,201992.403,0.288
921,decode,8,8,31857,202021.49,202021.774,0.285
922,decode,8,8,31858,202051.015,202051.306,0.29
923,decode,8,8,31859,202080.404,202080.688,0.284
924,decode,8,8,31860,202109.919,202110.295,0.376
925,decode,8,8,31861,202139.477,202139.77,0.293
926,decode,8,8,31862,202168.889,202169.187,0.297
927,decode,8,8,31863,202198.53,202198.827,0.297
928,decode,8,8,31864,202227.987,202228.282,0.295
929,decode,8,8,31865,202257.552,202257.868,0.317
930,decode,8,8,31866,202286.966,202287.284,0.318
931,decode,8,8,31867,202316.473,202316.789,0.316
932,decode,8,8,31868,202345.965,202346.294,0.329
933,decode,8,8,31869,202375.442,202375.765,0.323
934,decode,8,8,31870,202404.888,202405.226,0.338
935,decode,8,8,31871,202434.33,202434.63,0.3
936,decode,8,8,31872,202463.879,202464.215,0.335
937,decode,8,8,31873,202493.48,202493.778,0.298
938,decode,8,8,31874,202522.841,202523.143,0.303
939,decode,8,8,31875,202552.378,202552.664,0.286
940,decode,8,8,31876,202582.026,202582.312,0.286
941,decode,8,8,31877,202611.448,202611.738,0.29
942,decode,8,8,31878,202640.882,202641.18,0.299
943,decode,8,8,31879,202670.543,202670.862,0.319
944,decode,8,8,31880,202699.961,202700.248,0.287
945,decode,8,8,31881,202729.476,202729.761,0.285
946,decode,8,8,31882,202758.982,202759.265,0.284
947,decode,8,8,31883,202788.614,202788.943,0.328
948,decode,8,8,31884,202818.171,202818.492,0.321
949,decode,8,8,31885,202847.622,202847.908,0.286
950,decode,8,8,31886,202877.245,202877.562,0.317
951,decode,8,8,31887,202906.827,202907.156,0.328
952,decode,8,8,31888,202936.305,202936.588,0.284
953,decode,8,8,31889,202965.97,202966.265,0.295
954,decode,8,8,31890,202995.483,202995.766,0.283
955,decode,8,8,31891,203024.977,203025.266,0.289
956,decode,8,8,31892,203054.565,203054.85,0.285
957,decode,8,8,31893,203084.0,203084.284,0.284
958,decode,8,8,31894,203113.602,203113.887,0.285
959,decode,8,8,31895,203143.168,203143.46,0.292
960,decode,8,8,31896,203172.994,203173.313,0.319
961,decode,8,8,31897,203202.335,203202.65,0.315
962,decode,8,8,31898,203231.842,203232.172,0.33
963,decode,8,8,31899,203261.352,203261.664,0.312
964,decode,8,8,31900,203290.951,203291.274,0.323
965,decode,8,8,31901,203320.449,203320.762,0.313
966,decode,8,8,31902,203349.992,203350.307,0.315
967,decode,8,8,31903,203379.626,203379.961,0.335
968,decode,8,8,31904,203409.099,203409.416,0.317
969,decode,8,8,31905,203438.65,203438.98,0.33
970,decode,8,8,31906,203468.229,203468.551,0.322
971,decode,8,8,31907,203497.725,203498.03,0.305
972,decode,8,8,31908,203527.321,203527.635,0.314
973,prefill,1,8192,8196,203558.153,203571.144,12.991
974,prefill,1,8192,16388,203586.336,203600.611,14.276
975,prefill,2,8192,23928,204224.177,204236.703,12.526
976,prefill,1,8192,8871,205221.907,205235.199,13.291
977,prefill,1,8192,17063,206497.403,206510.487,13.084
978,prefill,1,8192,25255,207163.63,207177.157,13.527
979,prefill,2,8192,30480,208192.15,208205.204,13.053
980,prefill,1,8192,11163,209573.252,209586.398,13.146
981,prefill,1,8192,19355,210855.039,210868.104,13.065
982,prefill,1,8192,27547,211621.855,211634.301,12.445
983,prefill,2,8192,29240,212751.284,212763.793,12.509
984,prefill,1,8192,14695,214227.751,214240.242,12.491
985,prefill,1,8192,22887,215091.284,215103.413,12.129
986,prefill,2,8192,26133,216015.277,216027.66,12.383
987,prefill,1,8192,13142,217295.909,217309.181,13.272
988,prefill,2,8192,17443,218254.03,218266.125,12.095
989,prefill,1,8192,12087,219108.1,219120.428,12.328
990,prefill,2,8192,15416,219960.601,219972.835,12.234
991,prefill,1,8192,13071,220768.181,220781.199,13.018
992,prefill,1,8192,21263,221537.173,221549.498,12.325
993,prefill,1,8192,29455,222388.153,222400.677,12.523
994,prefill,2,8192,30417,223597.993,223610.39,12.397
995,prefill,1,8192,15426,225158.407,225172.738,14.331
996,prefill,1,2922,18348,225954.814,225967.535,12.722
997,decode,8,8,30481,226911.363,226911.908,0.546
998,decode,8,8,30482,227372.183,227372.575,0.393
999,decode,8,8,30483,227403.789,227404.109,0.321
1000,decode,8,8,30484,227435.066,227435.365,0.299
1001,decode,8,8,30485,227466.216,227466.513,0.297
1002,decode,8,8,30486,227497.677,227497.991,0.314
1003,decode,8,8,30487,227529.115,227529.409,0.295
1004,decode,8,8,30488,227560.554,227560.853,0.298
1005,decode,8,8,30489,227591.886,227592.186,0.3
1006,decode,8,8,30490,227623.316,227623.642,0.326
1007,decode,8,8,30491,227654.585,227654.872,0.287
1008,decode,8,8,30492,227685.874,227686.197,0.323
1009,decode,8,8,30493,227717.238,227717.53,0.292
1010,decode,8,8,30494,227748.651,227748.955,0.304
1011,decode,8,8,30495,227779.926,227780.223,0.297
1012,decode,8,8,30496,227811.377,227811.665,0.288
1013,decode,8,8,30497,227842.757,227843.061,0.304
1014,decode,8,8,30498,227874.263,227874.555,0.293
1015,decode,8,8,30499,227905.636,227905.92,0.284
1016,decode,8,8,30500,227937.078,227937.363,0.284
1017,decode,8,8,30501,227968.483,227968.771,0.288
1018,decode,8,8,30502,227999.781,228000.082,0.3
1019,decode,8,8,30503,228031.172,228031.463,0.292
1020,decode,8,8,30504,228062.627,228062.951,0.324
1021,decode,8,8,30505,228094.264,228094.671,0.408
1022,decode,8,8,30506,228125.387,228125.679,0.292
1023,decode,8,8,30507,228156.833,228157.135,0.302
1024,decode,8,8,30508,228188.454,228188.773,0.32
1025,decode,8,8,30509,228219.684,228219.988,0.304
1026,decode,8,8,30510,228251.198,228251.483,0.286
1027,decode,8,8,30511,228282.575,228282.902,0.327
1028,decode,8,8,30512,228314.107,228314.392,0.285
1029,decode,8,8,30513,228345.783,228346.096,0.313
1030,decode,8,8,30514,228376.99,228377.277,0.287
1031,decode,8,8,30515,228408.446,228408.73,0.284
1032,decode,8,8,30516,228439.761,228440.058,0.297
1033,decode,8,8,30517,228471.379,228471.679,0.299
1034,decode,8,8,30518,228502.733,228503.032,0.3
1035,decode,8,8,30519,228534.135,228534.423,0.288
1036,decode,8,8,30520,228565.562,228565.849,0.287
1037,decode,8,8,30521,228597.089,228597.374,0.285
1038,decode,8,8,30522,228628.287,228628.571,0.284
1039,decode,8,8,30523,228659.696,228659.996,0.3
1040,decode,8,8,30524,228691.147,228691.449,0.302
1041,decode,8,8,30525,228722.34,228722.631,0.291
1042,decode,8,8,30526,228753.596,228753.879,0.284
1043,decode,8,8,30527,228784.997,228785.291,0.293
1044,decode,8,8,30528,228816.581,228816.908,0.327
1045,decode,8,8,30529,228847.719,228848.023,0.304
1046,decode,8,8,30530,228879.175,228879.46,0.285
1047,decode,8,8,30531,228910.572,228910.856,0.284
