iter,type,batch_size,num_tokens,max_seq_len,t_start_ms,t_end_ms,duration_ms
506,decode,28,32,7560,293517.893,293518.265,0.373
507,decode,28,32,7561,293545.565,293545.944,0.378
508,decode,28,32,7562,293573.328,293573.702,0.375
509,decode,28,32,7563,293601.836,293602.23,0.394
510,decode,28,32,7564,293629.462,293629.845,0.383
511,decode,28,32,7565,293657.243,293657.612,0.369
512,decode,28,32,7566,293685.019,293685.388,0.369
513,decode,28,32,7567,293712.842,293713.21,0.369
514,decode,28,32,7568,293740.634,293741.015,0.381
515,decode,28,32,7569,293768.37,293768.737,0.367
516,decode,28,32,7570,293796.071,293796.444,0.372
517,decode,28,32,7571,293823.936,293824.304,0.368
518,decode,28,32,7572,293851.57,293851.952,0.382
519,decode,28,32,7573,293879.247,293879.615,0.368
520,decode,28,32,7574,293907.174,293907.542,0.368
521,decode,28,32,7575,293934.816,293935.184,0.368
522,decode,28,32,7576,293962.472,293962.856,0.384
523,decode,28,32,7577,293990.193,293990.557,0.365
524,decode,28,32,7578,294017.882,294018.257,0.375
525,decode,28,32,7579,294045.519,294045.901,0.382
526,decode,28,32,7580,294073.33,294073.712,0.382
527,decode,28,32,7581,294101.203,294101.574,0.371
528,decode,28,32,7582,294129.007,294129.381,0.374
529,decode,28,32,7583,294156.789,294157.156,0.367
530,decode,28,32,7584,294184.749,294185.126,0.377
531,decode,28,32,7585,294212.657,294213.044,0.386
532,decode,28,32,7586,294240.601,294240.981,0.38
533,decode,28,32,7587,294268.405,294268.783,0.379
534,decode,28,32,7588,294296.241,294296.615,0.374
535,decode,28,32,7589,294324.147,294324.517,0.371
536,decode,28,32,7590,294351.995,294352.371,0.376
537,decode,28,32,7591,294379.779,294380.151,0.371
538,decode,28,32,7592,294407.545,294407.922,0.377
539,decode,28,32,7593,294435.38,294435.748,0.368
540,decode,28,32,7594,294463.45,294463.833,0.383
541,decode,28,32,7595,294491.171,294491.536,0.365
542,decode,28,32,7596,294519.031,294519.396,0.366
543,decode,28,32,7597,294546.834,294547.208,0.374
544,decode,28,32,7598,294574.668,294575.05,0.382
545,decode,28,32,7599,294602.577,294602.957,0.379
546,decode,28,32,7600,294630.469,294630.849,0.38
547,decode,28,32,7601,294658.33,294658.698,0.367
548,decode,28,32,7602,294686.181,294686.55,0.368
549,decode,28,32,7603,294714.081,294714.447,0.366
550,decode,28,32,7604,294741.927,294742.294,0.368
551,decode,28,32,7605,294769.942,294770.312,0.37
552,decode,28,32,7606,294797.888,294798.261,0.373
553,decode,28,32,7607,294825.827,294826.195,0.368
554,decode,28,32,7608,294853.811,294854.179,0.368
555,decode,28,32,7609,294881.656,294882.038,0.382
556,decode,28,32,7610,294909.616,294909.999,0.383
557,decode,28,32,7611,294937.542,294937.922,0.379
558,decode,28,32,7612,294965.569,294965.953,0.385
559,decode,28,32,7613,294993.47,294993.86,0.39
560,decode,28,32,7614,295021.488,295021.881,0.393
561,decode,28,32,7615,295049.369,295049.737,0.368
562,decode,28,32,7616,295077.276,295077.644,0.368
563,decode,28,32,7617,295105.198,295105.567,0.369
564,decode,28,32,7618,295133.329,295133.703,0.374
565,decode,28,32,7619,295161.29,295161.658,0.368
566,decode,28,32,7620,295189.365,295189.731,0.367
567,decode,28,32,7621,295217.334,295217.701,0.367
568,decode,28,32,7622,295245.25,295245.619,0.369
569,decode,28,32,7623,295273.351,295273.717,0.365
570,decode,28,32,7624,295301.271,295301.637,0.366
571,decode,28,32,7625,295329.291,295329.658,0.367
572,decode,28,32,7626,295357.361,295357.73,0.369
573,decode,28,32,7627,295385.429,295385.81,0.382
574,decode,28,32,7628,295413.524,295413.906,0.382
575,decode,28,32,7629,295441.649,295442.043,0.393
576,decode,28,32,7630,295469.675,295470.068,0.393
577,decode,28,32,7631,295497.883,295498.257,0.374
578,decode,28,32,7632,295525.961,295526.327,0.366
579,decode,28,32,7633,295554.051,295554.416,0.366
580,decode,28,32,7634,295582.309,295582.678,0.369
581,decode,28,32,7635,295610.273,295610.64,0.367
582,decode,28,32,7636,295638.403,295638.782,0.379
583,decode,28,32,7637,295666.536,295666.921,0.385
584,decode,28,32,7638,295694.621,295694.999,0.378
585,decode,28,32,7639,295722.797,295723.165,0.368
586,decode,28,32,7640,295751.0,295751.368,0.368
587,decode,28,32,7641,295779.044,295779.41,0.366
588,decode,28,32,7642,295807.207,295807.575,0.368
589,decode,5,8,7643,295837.277,295838.402,1.125
590,decode,4,4,7644,295863.277,295864.365,1.088
591,decode,4,4,7645,295876.099,295876.372,0.273
592,decode,3,4,6040,295889.229,295889.497,0.268
593,decode,2,2,6041,295902.296,295903.364,1.068
594,decode,1,1,6042,295914.407,295915.717,1.31
